830,0.000004567,melhor
830,0.000030100,medio
840,0.000117100,pior
840,0.000004533,melhor
840,0.000030000,medio
850,0.000115300,pior
850,0.000004833,melhor
850,0.000029900,medio
860,0.000121000,pior
860,0.000004700,melhor
860,0.000029933,medio
870,0.000121267,pior
870,0.000004833,melhor
870,0.000031067,medio
880,0.000123467,pior
880,0.000004767,melhor
880,0.000030700,medio
890,0.000126433,pior
890,0.000004733,melhor
890,0.000030867,medio
900,0.000125600,pior
900,0.000004467,melhor
900,0.000031133,medio
910,0.000123933,pior
910,0.000004667,melhor
910,0.000029533,medio
920,0.000128400,pior
920,0.000005700,melhor
920,0.000032267,medio
930,0.000126167,pior
930,0.000004500,melhor
930,0.000030100,medio
940,0.000147033,pior
940,0.000005400,melhor
940,0.000033433,medio
950,0.000125633,pior
950,0.000004633,melhor
950,0.000032000,medio
960,0.000132700,pior
960,0.000005333,melhor
960,0.000030533,medio
970,0.000152867,pior
970,0.000004600,melhor
970,0.000032700,medio
980,0.000139300,pior
980,0.000005267,melhor
980,0.000031267,medio
990,0.000135700,pior
990,0.000005067,melhor
990,0.000029500,medio
1000,0.000170967,pior
1000,0.000006000,melhor
1000,0.000034800,medio
