830,0.000699925,melhor
830,0.001033044,medio
840,0.049400131,pior
840,0.000666499,melhor
840,0.000966891,medio
850,0.050633033,pior
850,0.000700061,melhor
850,0.001000508,medio
860,0.052266812,pior
860,0.000933647,melhor
860,0.000966048,medio
870,0.052666593,pior
870,0.000899990,melhor
870,0.001066709,medio
880,0.054165999,pior
880,0.000900356,melhor
880,0.001000015,medio
890,0.055399704,pior
890,0.000633669,melhor
890,0.001000150,medio
900,0.057066735,pior
900,0.000766826,melhor
900,0.001033235,medio
910,0.058065947,pior
910,0.000800133,melhor
910,0.001067154,medio
920,0.059533437,pior
920,0.000833416,melhor
920,0.001066748,medio
930,0.060866658,pior
930,0.000799934,melhor
930,0.001066589,medio
940,0.062767092,pior
940,0.000766301,melhor
940,0.001099753,medio
950,0.063800399,pior
950,0.000900221,melhor
950,0.001199619,medio
960,0.064734157,pior
960,0.000866151,melhor
960,0.001133196,medio
970,0.066366545,pior
970,0.000866739,melhor
970,0.001032941,medio
980,0.067699830,pior
980,0.000833146,melhor
980,0.001133347,medio
990,0.069232758,pior
990,0.000766309,melhor
990,0.001200406,medio
1000,0.071732879,pior
1000,0.000900157,melhor
1000,0.001133815,medio
