830,0.000025070,melhor
830,0.000053913,medio
840,0.001593420,pior
840,0.000024887,melhor
840,0.000054220,medio
850,0.001621860,pior
850,0.000025190,melhor
850,0.000054883,medio
860,0.001702857,pior
860,0.000025873,melhor
860,0.000056270,medio
870,0.001758777,pior
870,0.000025850,melhor
870,0.000057333,medio
880,0.001750697,pior
880,0.000025577,melhor
880,0.000057523,medio
890,0.001798983,pior
890,0.000027163,melhor
890,0.000059900,medio
900,0.001826997,pior
900,0.000026267,melhor
900,0.000060127,medio
910,0.001871067,pior
910,0.000026650,melhor
910,0.000059810,medio
920,0.001941883,pior
920,0.000026980,melhor
920,0.000061020,medio
930,0.001940720,pior
930,0.000026680,melhor
930,0.000061693,medio
940,0.002012263,pior
940,0.000027293,melhor
940,0.000061677,medio
950,0.002028863,pior
950,0.000027587,melhor
950,0.000062310,medio
960,0.002076050,pior
960,0.000028117,melhor
960,0.000063503,medio
970,0.002128587,pior
970,0.000028357,melhor
970,0.000064927,medio
980,0.002164810,pior
980,0.000029167,melhor
980,0.000065427,medio
990,0.002203450,pior
990,0.000028697,melhor
990,0.000067270,medio
1000,0.002270383,pior
1000,0.000029063,melhor
1000,0.000066440,medio
